maintenance_number,client,address,full_name,reference_year,service_date,month,source,model_diffuseur,emplacement,parfum,qte_restante,qte_livree,commentaire
015440,Pharmacie de Nuit Maher Guiga,Bardo,Pharmacie de Nuit Maher Guiga Bardo,2025,2025-04-15,4,Recharge,Aromair100,Caisse,FE2,0,300,
015440,Pharmacie de Nuit Maher Guiga,Bardo,Pharmacie de Nuit Maher Guiga Bardo,2025,2025-04-15,4,Recharge,Aromair100,Rana,FE2,0,300,
015441,Barista's,Bardo,Barista's  Bardo,2025,2025-04-15,4,Controle,Aromair100,WC,FE3,0,0,
015442,Dr Adel Soukni,Marsa,Dr Adel Soukni  Marsa,2025,2025-04-15,4,Controle,Iceburg,Cabinet,TH,140,0,
015444,Pharmacie Neffousi,Marsa,Pharmacie Neffousi  Marsa,2025,2025-04-15,4,Controle,Aromair100,ENTREE,FC,91,0,
015445,Camomile,Soukra,Camomile  Soukra,2025,2025-04-15,4,Controle,Iceburg,1er etage,FC,0,0,
015445,Camomile,Soukra,Camomile  Soukra,2025,2025-04-15,4,Controle,Iceburg,1er etage,FC,0,0,
015445,Camomile,Soukra,Camomile  Soukra,2025,2025-04-15,4,Recharge,,,FC,0,300,
015445,Camomile,Soukra,Camomile  Soukra,2025,2025-04-15,4,Recharge,,,FC,0,300,
015451,Renault,Charguia,Renault Charguia,2025,2025-04-16,4,Controle,Astree,Bureau,RG,30,0,
015451,Renault,Charguia,Renault Charguia,2025,2025-04-16,4,Controle,Astree,salle d'attente,RG,40,0,
015430,JC,GP9,JC  GP9,2025,2025-04-16,4,Controle,Iceburg,ENTREE,FE3,0,0,
015430,JC,GP9,JC  GP9,2025,2025-04-16,4,Recharge,Iceburg,ENTREE,FE3,0,300,
015431,Padel,Soukra,Padel  Soukra,2025,2025-04-16,4,Controle,Zee300,Salle,FM,83,0,
015431,Padel,Soukra,Padel  Soukra,2025,2025-04-16,4,Recharge,Zee300,Salle,FE3,0,600,
015437,Equipement Concept,Soukra,Equipement Concept  Soukra,2025,2025-04-14,4,Controle,Astree,RDC,RG,106,0,
015437,Equipement Concept,Soukra,Equipement Concept  Soukra,2025,2025-04-14,4,Controle,Astree,1er,RG,19,0,
015443,A Table,Marsa,A Table  Marsa,2025,2025-04-15,4,Controle,Astree,Boutique,FC,118,0,
015454,Focus,Marsa,Focus  Marsa,2025,2025-04-16,4,Controle,Astree,1er,TH,26,0,
015452,Clevory,Charguia,Clevory Charguia,2025,2025-04-16,4,Controle,Aromair100,ENTREE,CASH,223,0,
015453,Dr Slim Kassar,Berges du Lac,Dr Slim Kassar Berges du Lac,2025,2025-04-16,4,Controle,Astree,ENTREE,FE3,189,0,
015453,Dr Slim Kassar,Berges du Lac,Dr Slim Kassar Berges du Lac,2025,2025-04-16,4,Controle,Astree,Bureau,FE3,100,0,
015456,Frikha Concept (Edward's),Soukra,Frikha Concept (Edward's) Soukra,2025,2025-04-17,4,Controle,Iceburg,1er,CASH,254,0,
015472,VIP Zona,Jardins Carthage,VIP Zona  Jardin Carthage,2025,2025-04-19,4,Controle,Iceburg,ENTREE,RG,171,0,
015455,Dr Molka Sallemi,Jardins Carthage,Dr Molka Sallemi Jardin Carthage,2025,2025-04-16,4,Controle,Astree,salle d'attente,LINA (L),165,0,
015455,Dr Molka Sallemi,Jardins Carthage,Dr Molka Sallemi Jardin Carthage,2025,2025-04-16,4,Controle,Astree,,,0,0,
015457,The Blue,Megrine,The Blue Megrine,2025,2025-04-17,4,Controle,Zee300,ENTREE,ARGUME,153,0,
015457,The Blue,Megrine,The Blue Megrine,2025,2025-04-17,4,Controle,Aromair100,WC,ARGUME,310,0,
015457,The Blue,Megrine,The Blue Megrine,2025,2025-04-17,4,Controle,Aromair100,1er,ARGUME,70,0,
015457,The Blue,Megrine,The Blue Megrine,2025,2025-04-17,4,Recharge,,RDC,ARGUME,0,300,
015462,JC,Menzah5,JC  Menzah5,2025,2025-04-17,4,Controle,Astree,Boutique,TH,269,0,
015466,The Blue,Megrine,The Blue  Megrine,2025,2025-04-18,4,Controle,,,,0,0,
015466,The Blue,Megrine,The Blue  Megrine,2025,2025-04-18,4,Recharge,,,ARGUME,0,1000,
015461,Energy Car,Menzah6,Energy Car  Menzah6,2025,2025-04-17,4,Controle,Astree,ENTREE,TH,69,0,
015470,Pharmacie Victoria,Lac1,Pharmacie Victoria Lac1,2025,2025-04-18,4,Controle,Aromair100,ENTREE,FE3,14,0,
015470,Pharmacie Victoria,Lac1,Pharmacie Victoria Lac1,2025,2025-04-18,4,Recharge,Aromair100,ENTREE,FE3,0,300,
015474,Pharmacie Sadri,Lac2,Pharmacie Sadri  Lac2,2025,2025-04-19,4,Recharge,,1er étage,FE3,0,300,
015463,Moustache,Menzah5,Moustache Menzah5,2025,2025-04-17,4,Controle,Iceburg,ENTREE,MEL,220,0,
015460,Ceram,Place Pasteur,Ceru  Place Pasteur,2025,2025-04-17,4,Controle,Aromair100,RDC,FE3,134,0,
015460,Ceram,Place Pasteur,Ceru  Place Pasteur,2025,2025-04-17,4,Controle,,Comptoir,FC,120,0,
015460,Ceram,Place Pasteur,Ceru  Place Pasteur,2025,2025-04-17,4,Controle,,S.Sol,FO,137,0,
015460,Ceram,Place Pasteur,Ceru  Place Pasteur,2025,2025-04-17,4,Controle,Iceburg,PDG,,241,0,
015460,Ceram,Place Pasteur,Ceru  Place Pasteur,2025,2025-04-17,4,Controle,Astree,2ème Comptoir,FE3,115,0,
015460,Ceram,Place Pasteur,Ceru  Place Pasteur,2025,2025-04-17,4,Recharge,Iceburg,PDG,FE3,0,300,
015467,Pharmacie Shabo,Hammem Lif,Pharmacie Shabo  Hammem Lif,2025,2025-04-18,4,Controle,Aromair100,ENTREE,FE3,36,0,
015467,Pharmacie Shabo,Hammem Lif,Pharmacie Shabo  Hammem Lif,2025,2025-04-18,4,Recharge,Aromair100,ENTREE,FE3,0,300,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Controle,Zee300,ENTREE,FM,138,0,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Controle,,1er Etage,FM,48,0,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Controle,,ENTREE,FM,21,0,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Controle,Aromair100,Hall,FM,0,0,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Controle,Aromair100,WCH,FIG,6,0,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Controle,,WCF,FIG,33,0,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Recharge,Aromair100,WCH,FIG,0,300,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Recharge,,WCF,FIG,0,300,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Recharge,,ENTREE,RU,0,900,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Recharge,,ENTREE,RU,0,300,
015468,716,Menzah6,716 Menzah6,2025,2025-04-18,4,Recharge,Aromair100,Hall,RU,0,900,
015274,Villa Didon,Carthage,Villa Didon Sidi Bousaid,2025,2025-05-29,5,Livraison,Astree,Entrée,Fig,0,300,
015273,Mme Kmar,Jardin de carthage,Nove kmar Jardin de carthage,2025,2025-05-29,5,Livraison,Iceburg,,TH,0,300,
015272,GAT,Soukra,GAT Soukra,2025,2025-05-29,5,Visite,Astree,Entrée,RG,155,0,Prise debranchée
015270,Vision Store,Soukra,Vision Arona Soukra,2025,2025-05-28,5,Visite,Astree,RDC,CPM,0,0,Bouteille périmée
015270,Vision Store,Soukra,Vision Arona Soukra,2025,2025-05-28,5,Visite,Astree,+1,CPM,0,0,Bouteille périmée
015269,City Loft,Soukra,City Loft Soukra,2025,2025-05-28,5,Visite,Aromair100,RDC,RG,119,0,Décalage horaire
015269,City Loft,Soukra,City Loft Soukra,2025,2025-05-28,5,Visite,Aromair100,1er étage,RG,97,0,Décalage horaire
015292,Zaia,Soukra,Zaia Soukra,2025,2025-05-31,5,Livraison,Aromair100,Entrée,FG,0,300,
015265,Century 21,Lac 2,Century 21 Lac 2,2025,2025-05-28,5,Visite,Iceburg,Entrée,Mélange,211,0,Changement prog 9-13/15-19
015275,Queen,Ain Zaghouen,Eve Ain Zaghouen,2025,2025-05-29,5,Visite,Astree,Entrée,CPM,0,0,Prise debranchée
015291,Zinia,Aouina,Zinia Aouina,2025,2025-05-31,5,Livraison,Iceburg,Entrée,RG,0,300,
015299,Armani Mall,Lac2,Armani Mall Lac 2,2025,2025-05-31,5,Visite,Aromair100,Entrée,RG,159,0,Bouton off
015300,Epsilon,Ain Zaghouen,Epsilon Ain Zaghouen,2025,2025-05-31,5,Livraison,Astree,Entrée,F.The,0,300,
015293,Angelo,Menzah 5,Angela Menzah 5,2025,2025-05-31,5,Livraison,Aromair100,Entrée,Fe2,0,300,
015295,Obioskin,Menzah9,Obioskin Menzah 9,2025,2025-05-31,5,Visite,Astree,Entrée,Fe3,106,0,
015294,Strass,Menzah 5,Stras Menzah 5,2025,2025-05-31,5,Livraison,Aromair100,Entrée,AMBER,21,150,
015249,Poliform,Soukra,Poliform Soukra,2025,2025-05-26,5,Visite,Aromair100,Entrée,Mélange,48,0,
015232,Boutique La joie,Rue d'allemagne,La joie Rue d'allemagne,2025,2025-05-24,5,Livraison,Astree,Caisse,RG,21,300,
015233,Boutique La joie,Charles de gaulle,La joie Charles de gaulle,2025,2025-05-24,5,Livraison,Astree,Caisse,RG,23,300,
015298,Diesel Mall,Lac2,Diesel Mall Lac 2,2025,2025-05-31,5,Livraison,Aromair100,Entrée,TH,0,300,
015211,Palma,Soukra,Palma Soukra,2025,2025-05-20,5,Visite,Astree,RDC,TH,56,0,
015211,Palma,Soukra,Palma Soukra,2025,2025-05-20,5,Visite,Astree,+1,TH,217,0,
015240,Geox,Millenium,Geox Millenium,2025,2025-05-24,5,Visite,Aromair100,Entrée,F.The,174,0,
015258,Little Asia,gp9,Little Asia gp9,2025,2025-05-27,5,Visite,Aromair100,Entrée,Sakura,33,0,
015268,City Desk,Soukra,City Desk Soukra,2025,2025-05-28,5,Livraison,Aromair100,Entrée,Mélange,0,300,
015256,Le Monde est Petit,Jardin d'el Menzah,Le Monde est Petit Jardin d'el Menzah,2025,2025-05-27,5,Visite,Aromair100,N/A,N/A,100,0,
015257,Tony Nasr,gp9,Tony Nass gp9,2025,2025-05-27,5,Visite,Aromair100,au fond,Fe2,178,0,
015267,Villa Didon,Carthage,Villa Didon Sidi Bousaid,2025,2025-05-28,5,Livraison,Zee600,Entrée,Fig,69,300,
015266,Corail,Lac2,Corail Lac 2,2025,2025-05-28,5,Livraison,Tour,Réception,FM,65,300,
015227,Boutique La joie,Palmarium,La joie Palmarium,2025,2025-05-24,5,Visite,Astree,Caisse,RG,104,300,
015248,Geox,Géant,Geox Géant,2025,2025-05-26,5,Visite,Aromair100,Entrée,Calayna,119,0,
015234,Barista's,Centre urbain nord,Barista's Centre urbain nord,2025,2025-05-24,5,Livraison,Aromair100,WC,Peace,10,300,
015239,Le sportif,Soukra,Le sportif Soukra,2025,2025-05-24,5,Livraison,Aromair100,Entrée,PC,0,300,
015250,Bolzano,Soukra,Balzana Soukra,2025,2025-05-26,5,Visite,Astree,Entrée,CPM,60,0,Bouteille périmée
015243,DR Salem,Ain Zaghouen,DR Salem Ain Zaghouen,2025,2025-05-24,5,Livraison,Zee600,Entrée,F.The,181,300,
015245,Plaza,Soukra,Arezza Soukra,2025,2025-05-26,5,Visite,Astree,Entrée,CPM,0,0,Prise debranchée
015230,Business hotel,Tunis,Business hotel Menzah 5,2025,2025-05-23,5,Livraison,Aromair100,RDC,NO,58,300,
015230,Business hotel,Tunis,Business hotel Menzah 5,2025,2025-05-23,5,Livraison,Astree,+2,P. Jasmin,0,300,
015230,Business hotel,Tunis,Business hotel Menzah 5,2025,2025-05-23,5,Livraison,Astree,+3,P. Jasmin,0,300,
015230,Business hotel,Tunis,Business hotel Menzah 5,2025,2025-05-23,5,Livraison,Astree,+4,P. Jasmin,34,300,
015230,Business hotel,Tunis,Business hotel Menzah 5,2025,2025-05-23,5,Livraison,Astree,+5,P. Jasmin,20,300,
015238,Barista's,Lac 1,Barista's Lac 1,2025,2025-05-24,5,Livraison,Aromair100,WC,Peace,71,300,
015221,716,Centre urbain,716 Centre urbain,2025,2025-05-22,5,Livraison,Zee600,Entrée D,JB,523,194,
015221,716,Centre urbain,716 Centre urbain,2025,2025-05-22,5,Livraison,Zee600,Entrée G,JB,350,0,
015221,716,Centre urbain,716 Centre urbain,2025,2025-05-22,5,Livraison,Iceburg,Caisse,TH,0,0,
015221,716,Centre urbain,716 Centre urbain,2025,2025-05-22,5,Livraison,Smart,WC,FE3,0,0,
015210,AF collection,Soukra,AF collection Soukra,2025,2025-05-20,5,Visite,Astree,RDC,RG,80,0,
015210,AF collection,Soukra,AF collection Soukra,2025,2025-05-20,5,Visite,Astree,+1,RG,266,0,
015224,Pharmacie Abid,Tunis,Pharmacie Abid Tunis,2025,2025-05-22,5,Visite,Aromair100,Entrée,FC,122,0,
015216,Maitre Bilel Tazeni,Gammarth,Mariem hilani Gammarth,2025,2025-05-21,5,Livraison,Aromair100,N/A,N/A,0,0,Produit défectueux
015217,Radisson blu,Mohamed 5,Radisson blu Mohamed 5,2025,2025-05-21,5,Livraison,Aromair100,Cuisine,COSMOS(COS),0,2000,
015225,Boudrant Admin,Avenue carthage,Boudrant Avenue carthage,2025,2025-05-22,5,Visite,Astree,Chaussure B,CPM,0,0,
015225,Boudrant Admin,Avenue carthage,Boudrant Avenue carthage,2025,2025-05-22,5,Visite,Astree,2nd,CPM,0,0,
015225,Boudrant Admin,Avenue carthage,Boudrant Avenue carthage,2025,2025-05-22,5,Visite,Aromair100,Admin,AFF,0,0,
015225,Boudrant Admin,Avenue carthage,Boudrant Avenue carthage,2025,2025-05-22,5,Visite,Astree,Admin,CPM,0,0,
015220,Barista's,Aouina,Barista's Aouina,2025,2025-05-22,5,Livraison,Aromair100,Comptoir,FE3,30,150,
015223,Hotel Manera,Alain Savary,Salle à manger Alain Savary,2025,2025-05-22,5,Visite,N/A,N/A,N/A,0,0,
015246,Nattugi,Soukra,Nattugi Soukra,2025,2025-05-26,5,Visite,Astree,Entrée,CPM,104,0,Bouteille périmée
015219,Floralies,Soukra,Floralie Soukra,2025,2025-05-22,5,Livraison,Aromair100,+1,F.The,0,300,
015228,Pharmacie Neffousi,Marsa,Pharmacie Naffousi Marsa,2025,2025-05-23,5,Livraison,Aromair100,Entrée,FC,0,300,
015231,Centre Maram,Aouina,Centre Masam Aouina,2025,2025-05-23,5,Livraison,Aromair100,Entrée,AFF,0,300,
015201,Labo Farah,Riadh Landalous,Labo Farah Riadh l'andalous,2025,2025-05-20,5,Livraison,Aromair100,Entrée,NEROLI,0,300,
015237,Enzo,Menzah 2,Enza Menzah 2,2025,2025-05-24,5,Livraison,Tour,Au milieu,FC,110,300,
015237,Enzo,Menzah 2,Enza Menzah 2,2025,2025-05-24,5,Livraison,Aromair100,Entrée G,AFF,113,0,
015237,Enzo,Menzah 2,Enza Menzah 2,2025,2025-05-24,5,Livraison,Astree,VIA,CPM,157,0,
015241,Ceram Home,gp9,Ceram Home gp9,2025,2025-05-24,5,Livraison,Zee600,RDC,TH,0,300,
015244,716,Mannzah 6,The 716 Mannzah 6,2025,2025-05-26,5,Livraison,Aromair100,WcH,Fig,0,300,
015244,716,Mannzah 6,The 716 Mannzah 6,2025,2025-05-26,5,Livraison,Aromair100,WcF,Fig,0,300,
015198,JC,Menzah 5,JC Menzah 5,2025,2025-05-19,5,Visite,Astree,au fond,TH,24,0,Fuite tête bouteille
015206,Tiffany,Menzah 5,Teffany Menzah 5,2025,2025-05-20,5,Visite,Aromair100,Caisse,CPM,0,0,Prise debranchée
015200,Floralies,Soukra,Floralie Soukra,2025,2025-05-20,5,Visite,Iceburg,RDC,CPM,42,0,Prise debranchée
015200,Floralies,Soukra,Floralie Soukra,2025,2025-05-20,5,Visite,Iceburg,+1,CPM,279,0,Prise debranchée
015296,716,Mannzah 6,716 Mannzah 6,2025,2025-05-31,5,Livraison,Zee600,Entrée 1,RU,342,0,
015296,716,Mannzah 6,716 Mannzah 6,2025,2025-05-31,5,Livraison,Zee600,Entrée 2,RU,25,0,
015296,716,Mannzah 6,716 Mannzah 6,2025,2025-05-31,5,Livraison,Zee600,Entrée 3,RU,15,0,
015296,716,Mannzah 6,716 Mannzah 6,2025,2025-05-31,5,Livraison,Smart,Lustre,TH,152,0,
015202,Da Pietro,Jardin d'el menzah,Dapietra Jardin d'el menzah,2025,2025-05-20,5,Visite,Aromair100,Caisse,CPM,97,0,Prise debranchée
015202,Da Pietro,Jardin d'el menzah,Dapietra Jardin d'el menzah,2025,2025-05-20,5,Visite,Aromair100,Comptoir,AFF,79,0,
015226,Poltown,Jardin de carthage,Cipolin Jardin de carthage,2025,2025-05-22,5,Livraison,Astree,N/A,CPM,0,300,
015297,Artige,Tunisia Hall,Caprise Tunisia Hall,2025,2025-05-31,5,Visite,Iceburg,Entrée,CPM,0,0,Bouton off
015290,Rooh El Medina,Hammamet,Rauh Medina Hammamet,2025,2025-05-30,5,Livraison,Zee600,Entrée,FE3,0,794,
015290,Rooh El Medina,Hammamet,Rauh Medina Hammamet,2025,2025-05-30,5,Livraison,Aromair100,WC,FE3,194,300,
015209,S.I.S.E.S,Soukra,STE Sises Soukra,2025,2025-05-20,5,Livraison,Aromair100,Salon,ATOMIC,0,300,
015229,Slim optic,Lac1,Slim optic Lac 1,2025,2025-05-23,5,Livraison,Iceburg,Entrée,COCO,0,300,
015229,Slim optic,Lac1,Slim optic Lac 1,2025,2025-05-23,5,Livraison,Iceburg,Au fond,COCO,0,300,
015229,Slim optic,Lac1,Slim optic Lac 1,2025,2025-05-23,5,Livraison,Iceburg,Au milieu,COCO,0,300,
015229,Slim optic,Lac1,Slim optic Lac 1,2025,2025-05-23,5,Livraison,Iceburg,VIP,COCO,0,300,
015215,Club NA,Gammarth,Club NA Gammarth,2025,2025-05-21,5,Livraison,Zee600,Comptoir,ARGUME,32,300,
015215,Club NA,Gammarth,Club NA Gammarth,2025,2025-05-21,5,Livraison,Aromair100,WcH,Peace,47,300,
015215,Club NA,Gammarth,Club NA Gammarth,2025,2025-05-21,5,Livraison,Aromair100,WcF,Peace,0,300,
015208,Strass,Menzah 5,Stras Menzah 5,2025,2025-05-20,5,Visite,N/A,N/A,N/A,0,0,Changement de pile
015218,Asteel Flash,Soukra,Asteel Flash Soukra,2025,2025-05-29,5,Livraison,Aromair100,Bloc 1 RDC,Fe2,50,300,
015196,Edward's,Soukra,Edward's Soukra,2025,2025-05-19,5,Livraison,Aromair100,RDC,TH,0,300,
015196,Edward's,Soukra,Edward's Soukra,2025,2025-05-19,5,Livraison,Aromair100,+1,TH,0,300,
015196,Edward's,Soukra,Edward's Soukra,2025,2025-05-19,5,Livraison,Aromair100,+2,TH,0,300,
015203,Tony Nasr,Jardin EL Menzah,Tony Nass Jardin EL Menzah,2025,2025-05-20,5,Visite,Aromair100,Entrée,FE3,135,0,
015199,Mme Neila,Gammarth,Ame Helo Gammarth,2025,2025-05-19,5,Livraison,Astree,Entrée,CPM,0,300,
015205,JC,Menzah 5,JC Menzah 5,2025,2025-05-20,5,Visite,Astree,N/A,N/A,0,0,
015207,Polyclinique Les Jasmins,Centre urbain nord,Clinique Jasmin Centre urbain nord,2025,2025-05-20,5,Visite,Astree,Entrée g,TB,38,0,
015207,Polyclinique Les Jasmins,Centre urbain nord,Clinique Jasmin Centre urbain nord,2025,2025-05-20,5,Visite,Astree,Entrée d,TB,202,0,
015222,Pharmacie Abid,Tunis,Pharmacie Jazi Tunis,2025,2025-05-22,5,Visite,Iceburg,Entrée,CPM,66,0,Bouteille périmée
015204,716,Menzah 6,716 Menzah 6,2025,2025-05-20,5,Visite,Zee600,Entrée 1,RU,496,0,
015204,716,Menzah 6,716 Menzah 6,2025,2025-05-20,5,Visite,Zee600,Entrée 2,RU,250,0,
015204,716,Menzah 6,716 Menzah 6,2025,2025-05-20,5,Visite,Zee600,Entrée 3,RU,208,0,
015204,716,Menzah 6,716 Menzah 6,2025,2025-05-20,5,Visite,Smart,Comptoir,RU,208,0,
015204,716,Menzah 6,716 Menzah 6,2025,2025-05-20,5,Visite,Aromair100,WC H,Fig,4,0,
015204,716,Menzah 6,716 Menzah 6,2025,2025-05-20,5,Visite,Aromair100,WC F,Fig,17,0,
015197,Asteel flash,Soukra,Asteel flash Soukra,2025,2025-05-19,5,Livraison,Aromair100,B1 RDC,FC,0,300,
015197,Asteel flash,Soukra,Asteel flash Soukra,2025,2025-05-19,5,Livraison,Aromair100,B1 +1,AFF,34,0,
015197,Asteel flash,Soukra,Asteel flash Soukra,2025,2025-05-19,5,Livraison,Aromair100,B2 RDC,TH,18,300,
015197,Asteel flash,Soukra,Asteel flash Soukra,2025,2025-05-19,5,Livraison,Aromair100,B2 couloir,AFF,50,300,
015197,Asteel flash,Soukra,Asteel flash Soukra,2025,2025-05-19,5,Livraison,Aromair100,B1+1 escalier,AFF,95,300,
015197,Asteel flash,Soukra,Asteel flash Soukra,2025,2025-05-19,5,Livraison,Aromair100,B2+1 wc,AFF,116,300,
015197,Asteel flash,Soukra,Asteel flash Soukra,2025,2025-05-19,5,Livraison,Aromair100,B3 RDC,AFF,90,300,
015197,Asteel flash,Soukra,Asteel flash Soukra,2025,2025-05-19,5,Livraison,Aromair100,B3 +1,AFF,90,300,
015286,The city,Hammem Sousse,The city Hammam Sousse,2025,2025-05-30,5,Livraison,Zee600,au fond,TH,0,300,
015283,Floralies,Soukra,Floralie Soukra,2025,2025-05-29,5,Livraison,Iceburg,RDC,F.The,13,300,
015278,Hotel Laico,Centre ville,Hotel carlton Centre ville,2025,2025-05-29,5,Livraison,N/A,N/A,N/A,0,0,Neutralisateur odeur
015276,Poly Lighting,Tunis,Paly lighting Tunis,2025,2025-05-29,5,Visite,Astree,Entrée,N/A,0,0,
015252,Radisson blu,Tunis,Radisson blu Tunis,2025,2025-05-26,5,Livraison,Tour,Réception,COSMOS(COS),0,500,
015259,Table Espace,Marsa,Table Espace Marsa,2025,2025-05-27,5,Visite,Astree,Entrée,CPM,97,0,
015264,Clinique Alyssa,Lac1,Clinique Alyssa Lac 1,2025,2025-05-28,5,Livraison,Zee600,Entrée,FM,0,300,
015251,Pezzoli,Aouina,Pegzali Aouina,2025,2025-05-26,5,Visite,Aromair100,Entrée,AMBER,36,0,Bouteille périmée
015277,JL Invest,Lac 2,Il cuvent Lac 2,2025,2025-05-29,5,Livraison,Astree,Entrée,RG,0,300,
015277,JL Invest,Lac 2,Il cuvent Lac 2,2025,2025-05-29,5,Livraison,Astree,Entrée,RG,0,300,
015277,JL Invest,Lac 2,Il cuvent Lac 2,2025,2025-05-29,5,Livraison,Astree,Entrée,RG,0,300,
015260,Plaza,Marsa,Plaza Marsa,2025,2025-05-27,5,Visite,Aromair100,N/A,N/A,0,0,État critique
015262,ARS,Ariana,ARS Ariana,2025,2025-05-28,5,Visite,Aromair100,Entrée,CPM,174,0,
015262,ARS,Ariana,ARS Ariana,2025,2025-05-28,5,Visite,Astree,RDC,CPM,0,0,
015262,ARS,Ariana,ARS Ariana,2025,2025-05-28,5,Visite,Aromair100,1er étage,TH,256,0,
015262,ARS,Ariana,ARS Ariana,2025,2025-05-28,5,Visite,Aromair100,1er étage,CPM,153,0,
015262,ARS,Ariana,ARS Ariana,2025,2025-05-28,5,Visite,Astree,1er étage,CPM,196,0,
015261,Tony Nasr,Tunis,Nic Nas Tunis,2025,2025-05-28,5,Livraison,Aromair100,Caisse,P. Jasmin,0,300,
015242,Ceram Square,gp9,Ceram Square gp9,2025,2025-05-24,5,Livraison,Zee600,RDC,TH,0,300,
015253,Pharmacie Emna ABBES,Lafayette,Pharmacie Emma Aben Lafayette,2025,2025-05-27,5,Visite,Astree,au fond,RG,128,0,
015255,DR Salem,Centre urbain,DR Salem Centre urbain,2025,2025-05-27,5,Livraison,Iceburg,Salle d'attente,CPM,234,0,
015254,Synagogue,Tunis,Synagogue Tunis,2025,2025-05-26,5,Livraison,Astree,Entrée,P. Jasmin,47,300,
015263,Arena gym,Manar 2,Arena gym Manar 2,2025,2025-05-28,5,Livraison,Aromair100,Entrée,Peace,0,300,
015236,Angelo,Menzah 5,Angela Menzah 5,2025,2025-05-24,5,Visite,Aromair100,Entrée,Fe2,71,0,
015235,JC,Menzah 5,JC Menzah 5,2025,2025-05-24,5,Livraison,Astree,Entrée,F.The,0,300,
015214,Dar Said,Sidi Bousaid,Dar Saied Sidi Bousaid,2025,2025-05-19,5,Livraison,Iceburg,Entrée,CPM,0,190,
015289,Barista's,Sousse,Barista's Sousse,2025,2025-05-30,5,Livraison,Aromair100,WC,Peace,0,300,
015288,Boumiza Square,Sousse,Boumiza Square Sahloul,2025,2025-05-30,5,Livraison,Zee600,RDC,Tabacco,0,300,
015288,Boumiza Square,Sousse,Boumiza Square Sahloul,2025,2025-05-30,5,Livraison,Zee600,+1,Tabacco,0,600,
015288,Boumiza Square,Sousse,Boumiza Square Sahloul,2025,2025-05-30,5,Livraison,Aromair100,WC+1,Tabacco,0,300,
015280,Turquoise,CUN,Turquoise Centre urbain,2025,2025-05-29,5,Livraison,Zee600,Entrée,FM,0,300,
015281,Multi Form,Manouba,Multiform Manouba,2025,2025-05-29,5,Visite,Aromair100,Escalier,CPM,0,0,
015285,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-20,5,Livraison,Aromair100,WC H,LINA (L),0,300,
015285,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-20,5,Livraison,Aromair100,Hall,LINA (L),0,300,
015285,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-20,5,Livraison,Aromair100,Hall,Thé Vert,0,300,
015285,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-20,5,Livraison,Aromair100,wc,LINA (L),0,300,
015285,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-20,5,Livraison,Aromair100,wc,LINA (L),0,300,
015284,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-30,5,Livraison,Aromair100,Entrée,RG,118,300,
015284,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-30,5,Livraison,Astree,Admin,N/A,0,300,
015284,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-30,5,Livraison,Aromair100,Hail Ben,LINA (L),0,300,
015284,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-30,5,Livraison,Aromair100,wc B,LINA (L),0,300,
015284,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-30,5,Livraison,Aromair100,wc B,LINA (L),0,300,
015284,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-30,5,Livraison,Aromair100,Hail low,LINA (L),0,300,
015284,Mall of Sousse,Sousse,Mall Sousse Sousse,2025,2025-05-30,5,Livraison,Aromair100,wc F,LINA (L),0,300,
015279,Radisson blu,Tunis,Radisson blu Tunis,2025,2025-05-29,5,Livraison,Zee600,13eme,FM,394,430,
015279,Radisson blu,Tunis,Radisson blu Tunis,2025,2025-05-29,5,Visite,Astree,suite prési,CPM,0,0,
015279,Radisson blu,Tunis,Radisson blu Tunis,2025,2025-05-29,5,Visite,Astree,suite prési,CPM,0,0,
015282,Zaia,Soukra,Zaia Soukra,2025,2025-05-29,5,Visite,Astree,Entrée,TH,0,0,
015193,Maison Audi,La Soulette,Audi La Soulette,2025,2025-05-19,5,Visite,Zee600,Entrée,TH,245,0,
015193,Maison Audi,La Soulette,Audi La Soulette,2025,2025-05-19,5,Visite,Zee600,Au fond,TH,245,0,
